Console,Game_Name,Review,Score
PC,Agony : A Captivating Disappointment,Bad,3
PC,Street Fighter 30th Anniversary Collection  - Keep The Past Alive,Great,8
PC,"Quarantine Circular : Who Are We, Really?",Good,7
PC,Conan Exiles : Dull And Dense,Bad,3
PC,Wizard Of Legend : Fast-Paced Action,Good,7
PC,Detroit: Become Human  - To Err Is Human,Good,7
PC,Runner 3 : A Bit Of A Trip,Good,7
PC,State Of Decay 2 : The Limping Dead,Mediocre,5
PC,Hyrule Warriors: Definitive Edition  - The Great Zelda Spin-Off Is Back,Great,8
PC,Framed Collection  - Worth A Thousand Words,Good,7
PC,Battle Chasers Nightwar : Switch It Up,Great,8
PC,Battle Chasers: Nightwar,Fair,6
PC,FAR: Lone Sails : Come Sail Away,Great,8
PC,Destiny 2: Warmind  - Back To Work,Fair,6
PC,Pillars Of Eternity 2: Deadfire  - A Pirate's Life For Me,Great,8
PC,Battletech : A Tactical PC Game That Will Mech Your Day,Great,8
PC,"Total War Saga: Thrones Of Britannia  - Rule, Britannia",Great,8
PC,City of Brass  - Hidden Treasure,Good,7
PC,Nintendo Labo : Variety Kit And Robot Kit,Good,7
PC,Donkey Kong Country: Tropical Freeze  - A Blast From The Past,Superb,9
PC,Donkey Kong Country: Tropical Freeze,Fair,6
PC,Jotun: Valhalla Edition Switch  - A Slight Downgrade,Good,7
PC,"Frostpunk : Damned If You Do, Damned If You Don't",Superb,9
PC,The Invisible Hours : From Every Angle,Good,7
PC,The Swords Of Ditto : One Good Turn Deserves Another,Good,7
PC,The Alliance Alive : A Change Of Pace,Great,8
PC,Life Is Strange: Before The Storm  - Keep the Good Times Rolling,Great,8
PC,Yakuza 6: The Song Of Life : Tokyo Drifter,Great,8
PC,"God Of War : Out With The Old, In With The New",Superb,9
PC,Penny-Punching Princess : In For A Pound,Fair,6
PC,Extinction  - A Giant Mess,Poor,4
PC,Fortnite: Battle Royale  - Laying The Foundation,Great,8
PC,Far Cry 5 : Rocky Mountain High,Superb,9
PC,Minit  - Gone In 60 Seconds,Great,8
PC,Kerbal Space Program: Making History  - Shoot For The Mun,Good,7
PC,Orwell: Ignorance Is Strength  - Staunch Surveillance,Fair,6
PC,MLB The Show 18 : A Home Run,Superb,9
PC,Sea Of Thieves : Set Sail With Trepidation,Fair,6
PC,Bridge Constructor Portal,Poor,4
PC,Batman: The Enemy Within Episode 5  - No More Joking Around,Superb,9
PC,H1Z1 : Still On The Ground Floor,Fair,6
PC,Ni No Kuni 2: Revenant Kingdom  - A Regal Joyride,Great,8
PC,A Way Out : You Can't Have One Without The Other,Fair,6
PC,"Detective Pikachu : Elementary, My Dear Watt-son",Good,7
PC,Attack on Titan 2 : Colossal Action,Great,8
PC,Surviving Mars : Building The Final Frontier,Great,8
PC,Bravo Team : Back To Basics,Poor,4
PC,Kirby Star Allies : Take It Easy,Great,8
PC,The 25th Ward: The Silver Case : Obstruction Of Justice,Fair,6
PC,Pit People,Good,7
PC,Q.U.B.E. 2 : Think Inside The Box,Good,7
PC,Gravel : Slow And Steady Doesn't Win The Race,Mediocre,5
PC,Mulaka : Of Myth And Monsters,Good,7
PC,Mario & Luigi: Superstar Saga + Bowser's Minions,Great,8
PC,Pac-Man: Championship Edition 2,Great,8
PC,Metal Gear Survive : Too Harsh To Enjoy,Mediocre,5
PC,Where The Water Tastes Like Wine : Hard Travelin',Fair,6
PC,Moss : Tiny Triumph,Great,8
PC,Payday 2 Switch : Mo' Money Mo' Problems,Mediocre,5
PC,Payday 2,Good,7
PC,Age Of Empires: Definitive Edition : Antique Revival,Fair,6
PC,Kingdom Come: Deliverance : The Past Comes At You Fast,Great,8
PC,Fe : Strike A Chord,Good,7
PC,"Secret Of Mana : Where Secrets Go, Trouble Follows",Fair,6
PC,Rust : Life Is Fleeting,Bad,3
PC,Attack Of The Earthlings : The Tables Have Turned,Good,7
PC,Aegis Defenders,Poor,4
PC,Bayonetta 2,Essential,1
PC,Dynasty Warriors 9 : A New World,Good,7
PC,Owlboy : A Heartfelt Tale,Superb,9
PC,The Longest Five Minutes : The Power Of Memories,Fair,6
PC,Crossing Souls : Stuck In The Past,Fair,6
PC,Radiant Historia Perfect Chronology : Time After Time After Time,Great,8
PC,Civilization 6: Rise And Fall : A New Era,Great,8
PC,Dragon Quest Builders : Working The Land,Great,8
PC,Dandara : Off The Wall,Good,7
PC,Dissidia Final Fantasy NT : A Messy Mashup,Mediocre,5
PC,"UFC 3 : A Tense, Exciting, And Dynamic Recreation Of MMA",Great,8
PC,Night In The Woods,Superb,9
PC,OK K.O.! Let's Play Heroes : Pulling Punches,Fair,6
PC,Shadow Of The Colossus : A Timeless Classic,Superb,9
PC,Subnautica : A Water Wonderland,Superb,9
PC,Lost Sphear : Short Of The Mark,Fair,6
PC,Celeste : More Than Just A Great Platformer,Superb,9
PC,MLB The Show 17,Great,8
PC,Iconoclasts,Superb,9
PC,The Inpatient,Great,8
PC,AO Tennis,Bad,3
PC,The Red Strings Club,Superb,9
PC,Batman: The Enemy Within - Episode 4: What Ails You,Superb,9
PC,Street Fighter 5: Arcade Edition,Superb,9
PC,Spellforce 3,Good,7
PC,Tiny Metal,Good,7
PC,Brawlout,Mediocre,5
PC,L.A. Noire: The VR Case Files,Great,8
PC,PlayerUnknown's Battlegrounds,Great,8
PC,Hello Neighbor,Bad,3
PC,Gorogoa,Great,8
PC,The Legend of Zelda: Breath Of The Wild - The Champions' Ballad,Great,8
PC,Rumu,Good,7
PC,Destiny 2: Curse Of Osiris,Mediocre,5
PC,Steep: Road To The Olympics,Good,7
PC,Doom VFR,Good,7
PC,Xenoblade Chronicles 2,Good,7
PC,Rive,Great,8
PC,Batman: The Enemy Within - Episode 3: Fractured Mask,Great,8
PC,LA Noire Switch,Good,7
PC,Star Wars Battlefront II,Fair,6
PC,Pokemon Ultra Sun And Ultra Moon,Great,8
PC,Football Manager 2018,Superb,9
PC,The Elder Scrolls V: Skyrim Switch,Great,8
PC,Ashes Cricket,Good,7
PC,Lego Marvel Super Heroes 2,Good,7
PC,Doom Switch,Good,7
PC,GT Sport,Great,8
PC,Hand Of Fate 2,Great,8
PC,Rocket League Switch,Superb,9
PC,Sonic Forces,Mediocre,5
PC,Etrian Odyssey 5: Beyond The Myth,Great,8
PC,Spelunker Party,Fair,6
PC,Steven Universe: Save the Light,Fair,6
PC,Need For Speed Payback,Mediocre,5
PC,Oure,Mediocre,5
PC,Horizon: Zero Dawn - The Frozen Wilds,Great,8
PC,Call Of Duty: WWII,Superb,9
PC,Super Lucky's Tale,Fair,6
PC,Wolfenstein 2: The New Colossus,Superb,9
PC,Life Is Strange: Before The Storm - Episode 2 - Brave New World,Good,7
PC,Megaton Rainfall,Good,7
PC,The Mummy Demastered,Good,7
PC,Super Mario Odyssey,Essential,1
PC,Assassin's Creed Origins,Good,7
PC,Arktika.1,Good,7
PC,Destiny 2,Great,8
PC,Golf Story,Great,8
PC,Elex,Poor,4
PC,WWE 2K18,Mediocre,5
PC,Fire Emblem Warriors,Fair,6
PC,South Park: The Fractured But Whole,Great,8
PC,The Evil Within 2,Great,8
PC,The Flame in the Flood,Great,8
PC,Stardew Valley,Superb,9
PC,A Hat In Time,Good,7
PC,Gundam Versus,Good,7
PC,Axiom Verge,Great,8
PC,FIFA 18 Nintendo Switch,Mediocre,5
PC,Batman - The Enemy Within: The Enigma - Episode 1,Great,8
PC,Batman: The Enemy Within - Episode 2: The Pact,Great,8
PC,Forza Motorsport 7,Great,8
PC,NBA Live 18,Good,7
PC,Star Fox 2,Mediocre,5
PC,Danganronpa V3: Killing Harmony,Good,7
PC,WRC 7,Good,7
PC,Figment,Good,7
PC,NBA 2K18,Great,8
PC,Total War: Warhammer 2,Superb,9
PC,Ruiner,Great,8
PC,SteamWorld Dig 2,Superb,9
PC,FIFA 18,Good,7
PC,Project Cars 2,Good,7
PC,Marvel Vs. Capcom: Infinite,Great,8
PC,Tooth And Tail,Great,8
PC,NHL 18,Good,7
PC,Echo,Great,8
PC,PES 2018,Great,8
PC,Dishonored: Death Of The Outsider,Great,8
PC,Don't Knock Twice,Mediocre,5
PC,Ys VIII: Lacrimosa Of Dana,Great,8
PC,ARK: Survival Evolved,Fair,6
PC,Metroid: Samus Returns,Superb,9
PC,Knack 2,Good,7
PC,Everybody's Golf,Great,8
PC,XCOM 2: War Of The Chosen,Superb,9
PC,Life Is Strange: Before The Storm - Episode 1 - Awake,Great,8
PC,Warriors All-Stars,Good,7
PC,Last Day Of June,Fair,6
PC,Absolver,Great,8
PC,Mario + Rabbids: Kingdom Battle,Superb,9
PC,F1 2017,Superb,9
PC,Distrust,Good,7
PC,Madden NFL 18,Superb,9
PC,Guardians Of The Galaxy - Episode 3: More Than A Feeling,Fair,6
PC,Yonder: The Cloud Catcher Chronicles,Fair,6
PC,The Pillars Of The Earth,Good,7
PC,Thumper,Superb,9
PC,Uncharted: The Lost Legacy,Superb,9
PC,Observer,Superb,9
PC,The Long Dark,Fair,6
PC,Agents Of Mayhem,Poor,4
PC,Matterfall,Fair,6
PC,Lawbreakers PC,Great,8
PC,Lawbreakers PS4,Good,7
PC,Gigantic,Great,8
PC,Mega Man Legacy Collection 2,Fair,6
PC,Rez Infinite,Superb,9
PC,Redeemer,Fair,6
PC,Tacoma,Good,7
PC,Miitopia,Mediocre,5
PC,For Honor,Great,8
PC,Sundered,Great,8
PC,Hey Pikmin,Fair,6
PC,Pyre,Superb,9
PC,Splatoon 2,Great,8
PC,Diablo 3: Rise Of The Necromancer,Good,7
PC,Final Fantasy 14: Stormblood,Great,8
PC,Final Fantasy 12: The Zodiac Age,Superb,9
PC,Rakuen,Good,7
PC,The Mage's Tale,Poor,4
PC,Get Even,Good,7
PC,Ever Oasis,Good,7
PC,Valkyria Revolution,Fair,6
PC,Cities: Skylines - Mass Transit,Great,8
PC,Star Trek: Bridge Crew,Fair,6
PC,Nex Machina,Superb,9
PC,Impact Winter,Fair,6
PC,Reservoir Dogs: Bloody Days,Poor,4
PC,The Fidelio Incident,Fair,6
PC,Guardians Of The Galaxy - Episode 2: Under Pressure,Good,7
PC,The Walking Dead: A New Frontier - Episode Five: Under the Gallows,Fair,6
PC,The Town Of Light,Poor,4
PC,Steel Division: Normandy '44,Great,8
PC,Arms,Good,7
PC,Wipeout Omega Collection,Superb,9
PC,Dirt 4,Superb,9
PC,Tekken 7,Great,8
PC,Friday The 13th: The Game,Poor,4
PC,Tokyo 42,Good,7
PC,The Elder Scrolls III: Morrowind,Great,8
PC,Perception,Mediocre,5
PC,Danger Zone,Fair,6
PC,Rime,Fair,6
PC,Endless Space 2,Great,8
PC,Call Of Duty: Black Ops 3 Zombies Chronicles,Great,8
PC,Birthdays The Beginning,Mediocre,5
PC,Mages of Mystralia,Fair,6
PC,Farpoint,Good,7
PC,The Surge,Good,7
PC,Prey,Fair,6
PC,Fire Emblem Echoes: Shadows of Valentia,Superb,9
PC,Injustice 2,Superb,9
PC,NBA Playgrounds,Fair,6
PC,Strafe,Great,8
PC,Expeditions: Viking,Fair,6
PC,Super Rude Bear Resurrection,Superb,9
PC,Pinstripe,Mediocre,5
PC,Tumbleseed,Fair,6
PC,Little Nightmares,Great,8
PC,Syberia 3,Poor,4
PC,The Walking Dead: A New Frontier - Episode Four: Thicker Than Water,Good,7
PC,The Sexy Brutale,Great,8
PC,Cosmic Star Heroine,Fair,6
PC,What Remains of Edith Finch,Superb,9
PC,Dragon Quest Heroes II,Great,8
PC,Sniper Ghost Warrior 3,Mediocre,5
PC,Puyo Puyo Tetris,Great,8
PC,Outlast 2,Good,7
PC,The Disney Afternoon Collection,Good,7
PC,Mario Kart 8 Deluxe,Superb,9
PC,"Warhammer 40,000: Dawn Of War III",Great,8
PC,Wonder Boy: The Dragon's Trap,Great,8
PC,Guardians Of The Galaxy - Episode 1: Tangled Up In Blue,Good,7
PC,Mr. Shifty,Great,8
PC,Toukiden 2,Good,7
PC,Drawn To Death,Poor,4
PC,Hacknet - Labyrinths,Great,8
PC,Momodora: Reverie Under The Moonlight,Fair,6
PC,Bulletstorm: Full Clip Edition,Great,8
PC,Has-Been Heroes,Mediocre,5
PC,Parappa The Rapper Remastered,Fair,6
PC,Yooka-Laylee,Fair,6
PC,Rain World,Mediocre,5
PC,The Walking Dead: The Telltale Series - A New Frontier Ep. 3: Above The Law,Fair,6
PC,Snake Pass,Good,7
PC,Thimbleweed Park,Good,7
PC,Flatout 4: Total Insanity,Mediocre,5
PC,Dark Souls 3: The Ringed City,Great,8
PC,Stories Untold,Good,7
PC,Persona 5,Superb,9
PC,Everything,Fair,6
PC,Mass Effect: Andromeda,Fair,6
PC,Malicious Fallen,Mediocre,5
PC,Shovel Knight: Specter Of Torment,Great,8
PC,Styx: Shards Of Darkness,Fair,6
PC,Fast RMX,Good,7
PC,Ghost Recon: Wildlands,Good,7
PC,Snipperclips,Good,7
PC,Torment: Tides of Numenera,Superb,9
PC,Loot Rascals,Mediocre,5
PC,The Legend Of Zelda: Breath Of The Wild,Essential,1
PC,Super Bomberman R,Good,7
PC,1-2-Switch,Fair,6
PC,Skylanders Imaginators,Good,7
PC,Story of Seasons: Trio of Towns,Good,7
PC,Ride 2,Poor,4
PC,Berserk And The Band Of The Hawk,Mediocre,5
PC,Psychonauts In The Rhombus Of Ruin,Fair,6
PC,Diluvion,Mediocre,5
PC,Halo Wars 2,Fair,6
PC,Divide,Mediocre,5
PC,Sniper Elite 4,Great,8
PC,Fire Emblem Heroes,Fair,6
PC,Poochy and Yoshi’s Woolly World,Good,7
PC,Nioh,Superb,9
PC,"Warhammer 40,000: Sanctus Reach",Poor,4
PC,Double Dragon 4,Mediocre,5
PC,Beholder,Mediocre,5
PC,Linelight,Good,7
PC,Dynasty Warriors: Godseekers,Mediocre,5
PC,Urban Empire,Fair,6
PC,Tropico 4,Good,7
PC,Kingdom Hearts HD 2.8: Final Chapter Prologue,Good,7
PC,Resident Evil 7: Biohazard,Great,8
PC,Tales of Berseria,Good,7
PC,Yakuza 0,Great,8
PC,Gravity Rush 2,Superb,9
PC,Wild Guns Reloaded,Great,8
PC,Chronos,Great,8
PC,Shantae: Half-Genie Hero,Great,8
PC,Space Hulk: Deathwing,Poor,4
PC,The Walking Dead: The Telltale Series - A New Frontier Ep. 2: Ties That Bind Part Two,Great,8
PC,The Walking Dead: The Telltale Series - A New Frontier Ep. 1: Ties That Bind Part One,Superb,9
PC,Shadow Tactics: Blades of the Shogun,Great,8
PC,Werewolves Within,Good,7
PC,Dragon Ball Fusions,Fair,6
PC,Steep,Good,7
PC,I Expect You to Die,Great,8
PC,Super Mario Run,Good,7
PC,Killing Floor 2,Great,8
PC,Sword Art Online: Hollow Realization,Mediocre,5
PC,Silence,Good,7
PC,Cities: Skylines - Natural Disasters,Good,7
PC,Planet Coaster,Superb,9
PC,Robinson: The Journey,Good,7
PC,The Last Guardian,Superb,9
PC,Dead Rising 4,Good,7
PC,Orwell,Great,8
PC,Final Fantasy 15,Great,8
PC,Watch Dogs 2,Great,8
PC,Hitman,Great,8
PC,Overcooked,Great,8
PC,Hitman Episode One,Good,7
PC,Hitman Episode Two,Good,7
PC,Football Manager 2017,Good,7
PC,Doom,Good,7
PC,Pokemon Sun and Moon,Great,8
PC,Here They Lie,Great,8
PC,Dragon Ball: Xenoverse 2,Good,7
PC,Dishonored 2,Great,8
PC,Tyranny,Great,8
PC,Call of Duty: Infinite Warfare,Great,8
PC,Skyshine's Bedlam,Fair,6
PC,Firewatch,Good,7
PC,Warhammer: End Times -- Vermintide,Good,7
PC,Batman - The Telltale Series: New World Order - Episode 3,Fair,6
PC,Oceanhorn,Mediocre,5
PC,Darkest Dungeon,Superb,9
PC,Halo 5: Guardians,Great,8
PC,Dark Souls 3: Ashes of Ariandel,Good,7
PC,Butcher,Great,8
PC,World of Final Fantasy,Fair,6
PC,Civilization 6,Superb,9
PC,Titanfall 2,Superb,9
PC,100ft Robot Golf,Mediocre,5
PC,The Silver Case,Mediocre,5
PC,WWE 2K17,Fair,6
PC,Eagle Flight,Good,7
PC,Battlefield 1,Superb,9
PC,Giant Machines 2017,Mediocre,5
PC,RIGS Mechanized Combat League,Fair,6
PC,Shadow Warrior 2,Great,8
PC,Mafia 3,Fair,6
PC,Duke Nukem 3D: 20th Anniversary World Tour,Mediocre,5
PC,Atlas Reactor,Great,8
PC,Rise of the Tomb Raider,Superb,9
PC,Battlezone VR,Good,7
PC,Gears of War 4,Good,7
PC,Yo-Kai Watch 2,Mediocre,5
PC,PlayStation VR Worlds,Fair,6
PC,Paper Mario: Color Splash,Good,7
PC,Batman: Arkham VR,Good,7
PC,Until Dawn: Rush of Blood,Mediocre,5
PC,SuperHyper Cube,Fair,6
PC,Sonic Boom: Fire and Ice,Fair,6
PC,Azure Striker Gunvolt 2,Great,8
PC,River City: Tokyo Rumble,Good,7
PC,World of Warcraft: Legion,Superb,9
PC,Forza Horizon 3,Superb,9
PC,XCOM 2,Superb,9
PC,FIFA 17,Superb,9
PC,Destiny: Rise of Iron,Fair,6
PC,NBA2K17,Superb,9
PC,God Eater 2: Rage Burst,Great,8
PC,Pro Evolution Soccer 2017,Great,8
PC,Batman - The Telltale Series: Children of Arkham - Episode 2,Fair,6
PC,Worms W.M.D.,Great,8
PC,Shin Megami Tensei 4: Apocalypse,Superb,9
PC,ReCore,Fair,6
PC,The Tomorrow Children,Bad,3
PC,The Final Station,Good,7
PC,Phoenix Wright: Ace Attorney - Spirit of Justice,Great,8
PC,Jotun,Great,8
PC,NHL 17,Good,7
PC,F1 2016,Great,8
PC,Mother Russia Bleeds,Good,7
PC,Grow Up,Mediocre,5
PC,Valley,Good,7
PC,Obduction,Good,7
PC,Master of Orion,Good,7
PC,Alone With You,Great,8
PC,Jojo's Bizarre Adventure: Eyes of Heaven,Fair,6
PC,Attack on Titan,Fair,6
PC,Madden NFL 17,Great,8
PC,Metroid Prime: Federation Force,Mediocre,5
PC,Inside,Great,8
PC,The King of Fighters XIV,Great,8
PC,Deus Ex: Mankind Divided,Great,8
PC,Deus Ex Go,Great,8
PC,Bound,Good,7
PC,Kentucky Route Zero Act IV,Superb,9
PC,This is the Police,Good,7
PC,Abzu,Superb,9
PC,Batman - The Telltale Series: Realm of Shadows - Episode 1,Great,8
PC,God Eater Resurrection,Fair,6
PC,Necropolis,Fair,6
PC,Kerbal Space Program,Superb,9
PC,Quadrilateral Cowboy,Superb,9
PC,Headlander,Great,8
PC,The Assembly,Mediocre,5
PC,I Am Setsuna,Good,7
PC,Brigador,Good,7
PC,Ghostbusters,Bad,3
PC,The Technomancer,Fair,6
PC,Videoball,Great,8
PC,Breached,Bad,3
PC,Pokemon Go,Good,7
PC,Monster Hunter Generations,Great,8
PC,Song of the Deep,Fair,6
PC,Furi,Great,8
PC,7 Days to Die,Terrible,2
PC,Asemblance,Mediocre,5
PC,7th Dragon III Code: VFD,Great,8
PC,I Get This Call Every Day,Good,7
PC,Space Run Galaxy,Great,8
PC,Zero Escape: Zero Time Dilemma,Fair,6
PC,Dead by Daylight,Fair,6
PC,Duskers,Great,8
PC,The Division: Underground Expansion,Good,7
PC,The Solus Project,Mediocre,5
PC,Umbrella Corps,Bad,3
PC,Lego Star Wars: The Force Awakens,Good,7
PC,Star Ocean: Integrity and Faithlessness,Mediocre,5
PC,Tokyo Mirage Sessions #FE,Great,8
PC,Mighty No. 9,Mediocre,5
PC,Trials of the Blood Dragon,Good,7
PC,The Way,Fair,6
PC,Dropsy,Good,7
PC,Hearts of Iron 4,Great,8
PC,Dangerous Golf,Poor,4
PC,Tropico 5 Penultimate Edition,Good,7
PC,Sherlock Holmes: The Devil's Daughter,Fair,6
PC,Excubitor,Great,8
PC,Mirror's Edge Catalyst,Good,7
PC,Mirror's Edge,Good,7
PC,Edge of Nowhere,Great,8
PC,Odin Sphere Leifthrasir,Great,8
PC,Duelyst,Great,8
PC,Teenage Mutant Ninja Turtles: Mutants in Manhattan,Poor,4
PC,The Witcher 3: Wild Hunt - Blood and Wine,Great,8
PC,Kirby: Planet Robobot,Great,8
PC,Overwatch,Superb,9
PC,Fallout 4 Far Harbor,Fair,6
PC,Hitman Go VR,Fair,6
PC,Shadow of the Beast,Mediocre,5
PC,Party Hard,Good,7
PC,Total War: Warhammer,Superb,9
PC,Homefront: The Revolution,Mediocre,5
PC,Doom,Great,8
PC,Stellaris,Good,7
PC,Soft Body,Great,8
PC,Tastee: Lethal Tactics,Good,7
PC,The Magic Circle: Gold Edition,Good,7
PC,Alienation,Great,8
PC,Destiny: The Taken King,Great,8
PC,Galak-Z: The Void,Fair,6
PC,Battleborn,Good,7
PC,Uncharted 4: A Thief's End,Essential,1
PC,"Invisible, Inc. Console Edition",Great,8
PC,P.O.L.L.E.N,Mediocre,5
PC,Offworld Trading Company,Superb,9
PC,The Walking Dead: Michonne - Episode 3: What We Deserve,Great,8
PC,Severed,Great,8
PC,Star Fox Zero,Good,7
PC,Ashes of the Singularity,Poor,4
PC,The Aquatic Adventure of the Last Human,Great,8
PC,The Banner Saga 2,Great,8
PC,Dead Star,Good,7
PC,Stranger of Sword City,Mediocre,5
PC,Baldur's Gate: Siege of Dragonspear,Great,8
PC,Salt and Sanctuary,Great,8
PC,Bravely Second: End Layer,Good,7
PC,MLB The Show 16,Great,8
PC,Ratchet & Clank,Great,8
PC,Enter the Gungeon,Good,7
PC,The Walking Dead: Michonne - Episode 2: Give No Shelter,Superb,9
PC,Grim Dawn,Great,8
PC,Hyper Light Drifter,Superb,9
PC,Slain,Mediocre,5
PC,Into the Stars,Fair,6
PC,Dark Souls 3,Great,8
PC,Black Desert Online,Good,7
PC,Quantum Break,Fair,6
PC,Adr1ft,Mediocre,5
PC,Lucky's Tale,Mediocre,5
PC,Trackmania Turbo,Good,7
PC,Dirt Rally,Great,8
PC,Samorost 3,Good,7
PC,Galactic Civilizations III: Mercenaries,Poor,4
PC,Republique,Great,8
PC,Cities: Skylines Snowfall,Good,7
PC,Tom Clancy's The Division,Great,8
PC,Moon Hunters,Mediocre,5
PC,Hyrule Warriors Legends,Good,7
PC,Shardlight,Fair,6
PC,EA Sports UFC 2,Good,7
PC,Pokken Tournament,Superb,9
PC,Casey Powell Lacrosse 16,Mediocre,5
PC,Dariusburst: Chronicle Saviours,Great,8
PC,Project X Zone 2,Mediocre,5
PC,Naruto Shippuden: Ultimate Ninja Storm 4,Good,7
PC,Heavy Rain,Good,7
PC,Devil Daggers,Great,8
PC,Far Cry Primal,Great,8
PC,Gears of War: Ultimate Edition,Fair,6
PC,Gears of War,Superb,9
PC,The Legend of Zelda: Twilight Princess HD,Superb,9
PC,Klaus,Good,7
PC,Fortified,Fair,6
PC,Pillars of Eternity: The White March Part 2,Mediocre,5
PC,Superhot,Great,8
PC,Arslan: The Warrior of Legend,Good,7
PC,Assassin's Creed Chronicles: Russia,Mediocre,5
PC,The Walking Dead: Michonne - Episode 1: In Too Deep,Fair,6
PC,Street Fighter 5,Good,7
PC,Plants vs. Zombies: Garden Warfare 2,Good,7
PC,Fire Emblem Fates: Conquest,Good,7
PC,Fire Emblem Fates: Birthright,Great,8
PC,Fire Emblem Fates: Revelation,Superb,9
PC,Dying Light: The Following,Great,8
PC,Layers of Fear,Good,7
PC,Unravel,Good,7
PC,"That Dragon, Cancer",Superb,9
PC,Devilian,Fair,6
PC,The Mean Greens - Plastic Warfare,Poor,4
PC,Dead Island: Riptide,Poor,4
PC,Blade & Soul,Fair,6
PC,Dragon's Lair,Poor,4
PC,Lego Marvel's Avengers,Good,7
PC,The Deadly Tower of Monsters,Fair,6
PC,Hard West,Good,7
PC,Mario & Luigi: Paper Jam,Fair,6
PC,Bombshell,Terrible,2
PC,This War of Mine: The Little Ones,Good,7
PC,Tharsis,Fair,6
PC,SteamWorld Heist,Great,8
PC,Gravity Rush Remastered,Good,7
PC,Final Fantasy Explorers,Good,7
PC,Minecraft Story Mode--Episode 4: A Block and a Hard Place,Good,7
PC,The Witness,Superb,9
PC,Homeworld: Deserts of Kharak,Superb,9
PC,King's Quest Chapter 2: Rubble Without a Cause,Mediocre,5
PC,Dirt Rally,Great,8
PC,Resident Evil 0: HD Remaster,Good,7
PC,Oxenfree,Great,8
PC,Fat Princess Adventures,Mediocre,5
PC,Assassin’s Creed Chronicles: India,Good,7
PC,Amplitude,Good,7
PC,Beyond: Two Souls,Great,8
PC,Yakuza 5,Great,8
PC,Just Cause 3,Great,8
PC,Xenoblade Chronicles X,Great,8
PC,The Crew: Wild Run Edition,Fair,6
PC,Mario Tennis: Ultra Smash,Fair,6
PC,Minecraft: Story Mode Episode Three--The Last Place You Look,Great,8
PC,Forza Motorsport 6,Great,8
PC,Anno 2205,Mediocre,5
PC,Bloodborne: The Old Hunters,Superb,9
PC,Starcraft 2: Legacy of the Void,Great,8
PC,Danganronpa Another Episode: Ultra Despair Girls,Good,7
PC,Lost Dimension,Good,7
PC,Star Wars Battlefront,Good,7
PC,The Park,Good,7
PC,Game of Thrones: Episode Six — The Ice Dragon,Great,8
PC,Read Only Memories,Great,8
PC,Call of Duty: Black Ops 3,Good,7
PC,Football Manager 2016,Good,7
PC,WWE 2K16,Poor,4
PC,Fallout 4,Superb,9
PC,Sword Coast Legends,Fair,6
PC,Need For Speed,Great,8
PC,Yo-Kai Watch,Good,7
PC,Minecraft: Story Mode Episode Two -- Assembly Required,Great,8
PC,Assassin's Creed Syndicate,Superb,9
PC,Armikrog,Mediocre,5
PC,Runbow,Good,7
PC,Tales of Zestiria,Fair,6
PC,The Legend of Zelda: Tri Force Heroes,Mediocre,5
PC,Guitar Hero Live,Fair,6
PC,Mushroom 11,Fair,6
